pair_id,jd_title,gap_skill_full,raw_skill_name,raw_skill_description,canonical_skill_label,canonical_skill_id,score,gt_to_canonical_score,gt_to_canonical_score_num
67,Kỹ Sư Lập Trình Hệ Thống,Java,Classroom Discipline,Maintain classroom discipline and adhere to class rules.,Classroom Discipline,5cf19e6ef31a3189,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Critical Thinking,Apply critical thinking to analyze and solve problems.,Applying Critical Thinking to Solve Practical Problems,f1912dde62fc5adf,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Instruction Set Architecture (ISA),Explain the concept and principles of ISA.,Instruction Set Architecture (ISA),db422ce0569a869d,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Memory Hierarchy Design,"Design memory hierarchy including cache, main memory, and virtual memory.",Memory Hierarchy Design,a5b52beb9ab95d73,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Multi-core CPU Architecture,Understand and analyze multi-core CPU architectures.,Multi-core CPU Architecture,9afe80fb827352cb,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Parallelism Techniques,Understand and apply parallelism techniques at the instruction level.,Parallelism Techniques,4f60fe2c11c132e1,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Performance Measurement,Measure and analyze computer performance.,Performance Measurement,9e47f47ee32f5026,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Pipeline Hazards,"Identify and explain structural, data, and control hazards in pipeline design.",Pipeline Hazards,31deba4350d0f528,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Quantitative Design Principles,Apply quantitative design principles in computer architecture.,Quantitative Design Principles,57998866e33611d4,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,RISC Architecture,Explain the operation model of RISC architecture.,RISC Architecture,08b87df8a19c6bc9,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Answer questions posed by instructors,Complete assignments and participate in discussions.,Answer questions posed by instructors,e19890568913332c,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Apply testing techniques,"Evaluate software quality and performance, and develop user interfaces.",Apply testing techniques,0d6cd3ccd7000e1b,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Collaborate with team members,Work together to complete group projects on time.,Collaborate with team members,0a0f671c3883b77f,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Implement instructor-assigned projects,Collaborate with team members to complete assigned tasks.,Implement instructor-assigned projects,5b3599b15e16341e,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,Java,Participate in group discussions,Defend personal opinions before a group.,Participate in group discussions,b0127e8c7738eb69,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Amdahl's Law Application,Apply Amdahl's law to determine the best improvement and differentiate between cache size and clock frequency.,Amdahl's Law Application,ea173cf2d6c580a9,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Cache Memory,Differentiate between direct and set-associative cache mapping.,Cache Memory,779af422a5d37a6d,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Classroom Discipline,Maintain classroom discipline and adhere to class rules.,Classroom Discipline,5cf19e6ef31a3189,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Critical Thinking,Apply critical thinking to analyze and solve problems.,Applying Critical Thinking to Solve Practical Problems,f1912dde62fc5adf,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Instruction Set Architecture (ISA),Explain the concept and principles of ISA.,Instruction Set Architecture (ISA),db422ce0569a869d,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Memory Hierarchy Design,"Design memory hierarchy including cache, main memory, and virtual memory.",Memory Hierarchy Design,a5b52beb9ab95d73,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Parallelism Techniques,Understand and apply parallelism techniques at the instruction level.,Parallelism Techniques,4f60fe2c11c132e1,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Performance Measurement,Measure and analyze computer performance.,Performance Measurement,9e47f47ee32f5026,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Pipeline Hazards,"Identify and explain structural, data, and control hazards in pipeline design.",Pipeline Hazards,31deba4350d0f528,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Quantitative Design Principles,Apply quantitative design principles in computer architecture.,Quantitative Design Principles,57998866e33611d4,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,RISC Architecture,Explain the operation model of RISC architecture.,RISC Architecture,08b87df8a19c6bc9,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Answer questions posed by instructors,Complete assignments and participate in discussions.,Answer questions posed by instructors,e19890568913332c,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Apply testing techniques,"Evaluate software quality and performance, and develop user interfaces.",Apply testing techniques,0d6cd3ccd7000e1b,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Collaborate with team members,Work together to complete group projects on time.,Collaborate with team members,0a0f671c3883b77f,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Describe the operation of software on a computer,Understand how Java works and apply basic programming techniques.,Describe the operation of software on a computer,f680c529c103da4c,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Execute code segments,Complete assignments and solve problems related to Java programming.,Execute code segments,b2bc6356f1ce6286,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Implement instructor-assigned projects,Collaborate with team members to complete assigned tasks.,Implement instructor-assigned projects,5b3599b15e16341e,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Participate in group discussions,Defend personal opinions before a group.,Participate in group discussions,b0127e8c7738eb69,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Amdahl's Law Application,Apply Amdahl's law to determine the best improvement and differentiate between cache size and clock frequency.,Amdahl's Law Application,ea173cf2d6c580a9,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Cache Memory,Differentiate between direct and set-associative cache mapping.,Cache Memory,779af422a5d37a6d,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Classroom Discipline,Maintain classroom discipline and adhere to class rules.,Classroom Discipline,5cf19e6ef31a3189,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Critical Thinking,Apply critical thinking to analyze and solve problems.,Applying Critical Thinking to Solve Practical Problems,f1912dde62fc5adf,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Instruction Set Architecture (ISA),Explain the concept and principles of ISA.,Instruction Set Architecture (ISA),db422ce0569a869d,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Memory Hierarchy Design,"Design memory hierarchy including cache, main memory, and virtual memory.",Memory Hierarchy Design,a5b52beb9ab95d73,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Parallelism Techniques,Understand and apply parallelism techniques at the instruction level.,Parallelism Techniques,4f60fe2c11c132e1,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Performance Measurement,Measure and analyze computer performance.,Performance Measurement,9e47f47ee32f5026,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Pipeline Hazards,"Identify and explain structural, data, and control hazards in pipeline design.",Pipeline Hazards,31deba4350d0f528,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Quantitative Design Principles,Apply quantitative design principles in computer architecture.,Quantitative Design Principles,57998866e33611d4,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,RISC Architecture,Explain the operation model of RISC architecture.,RISC Architecture,08b87df8a19c6bc9,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Answer questions posed by instructors,Complete assignments and participate in discussions.,Answer questions posed by instructors,e19890568913332c,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Apply testing techniques,"Evaluate software quality and performance, and develop user interfaces.",Apply testing techniques,0d6cd3ccd7000e1b,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Collaborate with team members,Work together to complete group projects on time.,Collaborate with team members,0a0f671c3883b77f,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Describe the operation of software on a computer,Understand how Java works and apply basic programming techniques.,Describe the operation of software on a computer,f680c529c103da4c,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Execute code segments,Complete assignments and solve problems related to Java programming.,Execute code segments,b2bc6356f1ce6286,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Implement instructor-assigned projects,Collaborate with team members to complete assigned tasks.,Implement instructor-assigned projects,5b3599b15e16341e,,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Participate in group discussions,Defend personal opinions before a group.,Participate in group discussions,b0127e8c7738eb69,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Team Collaboration Skills,"Organize group activities, execute and evaluate the quality of work done by team members.",Team Collaboration Skills,741815bcf4287fb6,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Functional Analysis and Design,"Analyze and design software using functional analysis techniques such as BFD, CD, and DFD diagrams.",Functional Analysis and Design,2bbb44579b134037,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Independent Work,Work independently or actively participate in group activities.,Working independently or actively participating in group activities,cb30603c4782dc9b,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Object-Oriented Analysis and Design,Apply object-oriented analysis and design techniques using UML diagrams.,Object-Oriented Analysis and Design,b00679b1f3107f17,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Project Management for Software Development,"Manage software development projects, including quality management, configuration management, and risk management.",Project Management for Software Development,2d31b2a008606b05,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Real-Time System Design,Understand and apply real-time system design principles and methods.,Real-Time System Design,00eb3aec04c963ec,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Requirements Specification,"Understand and apply the process of specifying software requirements, including analysis and documentation.",Requirements Specification,3ad7203832e57573,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Social Responsibility and Professional Ethics,Demonstrate social responsibility and professional ethics in the field of information systems management.,Social responsibility and professional ethics,7744d87d7fa8a642,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Software Design Fundamentals,"Understand the role and strategies of software design, including various design methods and tools.",Software Design Fundamentals,65a3aaef3877d176,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Software Engineering Overview,"Understand the importance of software engineering on computers, concepts of software, classification of software, quality assessment of software, and principles of software engineering.",Software Engineering Overview,02ce8e60e2b45790,,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Software Maintenance,Understand and apply software maintenance processes and activities.,Software Maintenance,bd5b7d448f44da32,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Automated Testing Techniques,Understand and apply automated testing techniques using tools like NUnit and .NET Framework.,Automated Testing Techniques,7209ac90fac75884,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Black Box Testing Methods,"Apply black box testing methods and distinguish between different levels of testing such as unit, integration, and system testing.",Black Box Testing Methods,2672f7b51b46e0c8,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Software Testing Overview,"Understand the role of software testing in SDLC, processes and planning, and techniques in design and execution.",Software Testing Overview,91ec854c3fff68a5,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Team Collaboration Skills,"Organize group activities, execute and evaluate the quality of work done by team members.",Team Collaboration Skills,741815bcf4287fb6,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Testing Process Management,"Manage the testing process from planning to completion, including reading and understanding test plans, exit criteria, and defect logs.",Testing Process Management,7d58e187d0938570,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,White Box Testing Methods,Apply white box testing methods including control flow analysis and data flow analysis.,White Box Testing Methods,f9f37f3cfd56b039,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Functional Analysis and Design,"Analyze and design software using functional analysis techniques such as BFD, CD, and DFD diagrams.",Functional Analysis and Design,2bbb44579b134037,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Independent Work,Work independently or actively participate in group activities.,Working independently or actively participating in group activities,cb30603c4782dc9b,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Object-Oriented Analysis and Design,Apply object-oriented analysis and design techniques using UML diagrams.,Object-Oriented Analysis and Design,b00679b1f3107f17,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Project Management for Software Development,"Manage software development projects, including quality management, configuration management, and risk management.",Project Management for Software Development,2d31b2a008606b05,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Real-Time System Design,Understand and apply real-time system design principles and methods.,Real-Time System Design,00eb3aec04c963ec,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Requirements Specification,"Understand and apply the process of specifying software requirements, including analysis and documentation.",Requirements Specification,3ad7203832e57573,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Social Responsibility and Professional Ethics,Demonstrate social responsibility and professional ethics in the field of information systems management.,Social responsibility and professional ethics,7744d87d7fa8a642,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Software Design Fundamentals,"Understand the role and strategies of software design, including various design methods and tools.",Software Design Fundamentals,65a3aaef3877d176,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Software Engineering Overview,"Understand the importance of software engineering on computers, concepts of software, classification of software, quality assessment of software, and principles of software engineering.",Software Engineering Overview,02ce8e60e2b45790,,1.0,1.0
753,Middle/Senior UI/UX Designer,AI Copilot Studio,Software Maintenance,Understand and apply software maintenance processes and activities.,Software Maintenance,bd5b7d448f44da32,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Automated Testing Techniques,Understand and apply automated testing techniques using tools like NUnit and .NET Framework.,Automated Testing Techniques,7209ac90fac75884,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Black Box Testing Methods,"Apply black box testing methods and distinguish between different levels of testing such as unit, integration, and system testing.",Black Box Testing Methods,2672f7b51b46e0c8,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Team Collaboration Skills,"Organize group activities, execute and evaluate the quality of work done by team members.",Team Collaboration Skills,741815bcf4287fb6,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Testing Process Management,"Manage the testing process from planning to completion, including reading and understanding test plans, exit criteria, and defect logs.",Testing Process Management,7d58e187d0938570,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,White Box Testing Methods,Apply white box testing methods including control flow analysis and data flow analysis.,White Box Testing Methods,f9f37f3cfd56b039,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Independent Work,Work independently or actively participate in group activities.,Working independently or actively participating in group activities,cb30603c4782dc9b,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Project Management for Software Development,"Manage software development projects, including quality management, configuration management, and risk management.",Project Management for Software Development,2d31b2a008606b05,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Requirements Specification,"Understand and apply the process of specifying software requirements, including analysis and documentation.",Requirements Specification,3ad7203832e57573,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Social Responsibility and Professional Ethics,Demonstrate social responsibility and professional ethics in the field of information systems management.,Social responsibility and professional ethics,7744d87d7fa8a642,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Software Engineering Overview,"Understand the importance of software engineering on computers, concepts of software, classification of software, quality assessment of software, and principles of software engineering.",Software Engineering Overview,02ce8e60e2b45790,,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Software Maintenance,Understand and apply software maintenance processes and activities.,Software Maintenance,bd5b7d448f44da32,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Automated Testing Techniques,Understand and apply automated testing techniques using tools like NUnit and .NET Framework.,Automated Testing Techniques,7209ac90fac75884,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Black Box Testing Methods,"Apply black box testing methods and distinguish between different levels of testing such as unit, integration, and system testing.",Black Box Testing Methods,2672f7b51b46e0c8,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Software Testing Overview,"Understand the role of software testing in SDLC, processes and planning, and techniques in design and execution.",Software Testing Overview,91ec854c3fff68a5,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Team Collaboration Skills,"Organize group activities, execute and evaluate the quality of work done by team members.",Team Collaboration Skills,741815bcf4287fb6,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Testing Process Management,"Manage the testing process from planning to completion, including reading and understanding test plans, exit criteria, and defect logs.",Testing Process Management,7d58e187d0938570,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,White Box Testing Methods,Apply white box testing methods including control flow analysis and data flow analysis.,White Box Testing Methods,f9f37f3cfd56b039,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Functional Analysis and Design,"Analyze and design software using functional analysis techniques such as BFD, CD, and DFD diagrams.",Functional Analysis and Design,2bbb44579b134037,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Independent Work,Work independently or actively participate in group activities.,Working independently or actively participating in group activities,cb30603c4782dc9b,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Object-Oriented Analysis and Design,Apply object-oriented analysis and design techniques using UML diagrams.,Object-Oriented Analysis and Design,b00679b1f3107f17,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Project Management for Software Development,"Manage software development projects, including quality management, configuration management, and risk management.",Project Management for Software Development,2d31b2a008606b05,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Real-Time System Design,Understand and apply real-time system design principles and methods.,Real-Time System Design,00eb3aec04c963ec,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Requirements Specification,"Understand and apply the process of specifying software requirements, including analysis and documentation.",Requirements Specification,3ad7203832e57573,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Social Responsibility and Professional Ethics,Demonstrate social responsibility and professional ethics in the field of information systems management.,Social responsibility and professional ethics,7744d87d7fa8a642,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Software Design Fundamentals,"Understand the role and strategies of software design, including various design methods and tools.",Software Design Fundamentals,65a3aaef3877d176,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Software Engineering Overview,"Understand the importance of software engineering on computers, concepts of software, classification of software, quality assessment of software, and principles of software engineering.",Software Engineering Overview,02ce8e60e2b45790,,1.0,1.0
753,Middle/Senior UI/UX Designer,Heuristic Evaluation,Software Maintenance,Understand and apply software maintenance processes and activities.,Software Maintenance,bd5b7d448f44da32,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Work independently and in groups,"Demonstrate the ability to work independently and in groups, logical thinking and critical thinking, legal awareness, and responsibility towards society.",Work independently and in groups,724d5280e7c5728f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Analyzing business-customer relationships,Analyze the quality and development of business-customer relationships.,Analyzing business-customer relationships,3499e99bd6e0737f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Building CRM strategies,Develop comprehensive strategies for managing customer relationships.,Building CRM strategies,16125868162c9e57,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,CRM analysis,Conduct analysis and manage operations in customer relationship management.,CRM analysis,310348cd2ca04b15,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Customer care and conflict resolution,Provide customer care and resolve conflicts effectively.,Customer care and conflict resolution,0de93e6320b1c204,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Managing customer lifecycle,Manage the various stages of the customer lifecycle.,Managing customer lifecycle,3397ba5e53781cb5,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Strategic decisions in CRM,Make strategic decisions related to customer relationship management.,Strategic decisions in CRM,2af41337e1ff7abc,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Understanding the nature of customer relationships,Understand the fundamental aspects of customer relationships and their management.,Understanding the nature of customer relationships,8a4b0d5cb714fa14,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Calculate premiums for some basic life insurance products,Apply formulas and assumptions to calculate premiums for some types of life insurance products.,Calculate premiums for some basic life insurance products,97a24dfbc218f2df,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Calculate premiums for some basic non-life insurance products,Apply formulas and assumptions to calculate premiums for some types of non-life insurance products.,Calculate premiums for some basic life insurance products,97a24dfbc218f2df,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Understand the basic theoretical knowledge about actuarial pricing,"Grasp the concepts, characteristics, scientific foundations in the process of calculating insurance premiums, assumptions applied when pricing.",Understand the basic theoretical knowledge about actuarial pricing,22cc350b50f8f5b0,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Understand the basis of actuarial pricing for life insurance,"Comprehend the principles and bases of actuarial pricing for life insurance, factors constituting the premium of each type of life insurance product.",Understand the basis of actuarial pricing for life insurance,07bd25214fb6f503,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Understand the principles and bases of actuarial pricing for non-life insurance,"Grasp the principles and bases of actuarial pricing for non-life insurance, methods and formulas for calculating premiums for some basic non-life insurance products.",Understand the principles and bases of actuarial pricing for non-life insurance,4ac368fb3772fc16,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Work independently and in groups,"Demonstrate the ability to work independently and in groups, logical thinking and critical thinking, legal awareness, and responsibility towards society.",Work independently and in groups,724d5280e7c5728f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Analyzing business-customer relationships,Analyze the quality and development of business-customer relationships.,Analyzing business-customer relationships,3499e99bd6e0737f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Customer care and conflict resolution,Provide customer care and resolve conflicts effectively.,Customer care and conflict resolution,0de93e6320b1c204,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Calculate premiums for some basic life insurance products,Apply formulas and assumptions to calculate premiums for some types of life insurance products.,Calculate premiums for some basic life insurance products,97a24dfbc218f2df,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Calculate premiums for some basic non-life insurance products,Apply formulas and assumptions to calculate premiums for some types of non-life insurance products.,Calculate premiums for some basic life insurance products,97a24dfbc218f2df,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Understand the basic theoretical knowledge about actuarial pricing,"Grasp the concepts, characteristics, scientific foundations in the process of calculating insurance premiums, assumptions applied when pricing.",Understand the basic theoretical knowledge about actuarial pricing,22cc350b50f8f5b0,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Understand the basis of actuarial pricing for life insurance,"Comprehend the principles and bases of actuarial pricing for life insurance, factors constituting the premium of each type of life insurance product.",Understand the basis of actuarial pricing for life insurance,07bd25214fb6f503,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Understand the principles and bases of actuarial pricing for non-life insurance,"Grasp the principles and bases of actuarial pricing for non-life insurance, methods and formulas for calculating premiums for some basic non-life insurance products.",Understand the principles and bases of actuarial pricing for non-life insurance,4ac368fb3772fc16,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Work independently and in groups,"Demonstrate the ability to work independently and in groups, logical thinking and critical thinking, legal awareness, and responsibility towards society.",Work independently and in groups,724d5280e7c5728f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Analyzing business-customer relationships,Analyze the quality and development of business-customer relationships.,Analyzing business-customer relationships,3499e99bd6e0737f,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Building CRM strategies,Develop comprehensive strategies for managing customer relationships.,Building CRM strategies,16125868162c9e57,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,CRM analysis,Conduct analysis and manage operations in customer relationship management.,CRM analysis,310348cd2ca04b15,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Customer care and conflict resolution,Provide customer care and resolve conflicts effectively.,Customer care and conflict resolution,0de93e6320b1c204,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Managing customer lifecycle,Manage the various stages of the customer lifecycle.,Managing customer lifecycle,3397ba5e53781cb5,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Strategic decisions in CRM,Make strategic decisions related to customer relationship management.,Strategic decisions in CRM,2af41337e1ff7abc,,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Sales Agent Training,Understanding the nature of customer relationships,Understand the fundamental aspects of customer relationships and their management.,Understanding the nature of customer relationships,8a4b0d5cb714fa14,,1.0,1.0
87,Process Quality Assurance (PQA),FMEA,Classroom Discipline Awareness,Have awareness of classroom discipline and follow class rules.,Classroom Discipline Awareness,9654301f48e6c7c1,,1.0,1.0
87,Process Quality Assurance (PQA),FMEA,IT Project Management Knowledge,Apply project management knowledge to manage IT projects effectively.,IT Project Management Knowledge,b5386c88e430ad1d,,1.0,1.0
87,Process Quality Assurance (PQA),FMEA,Interdisciplinary Knowledge,Recognize interdisciplinary knowledge for managing IT projects.,Interdisciplinary Knowledge,6a7bcd293fecf4ee,,1.0,1.0
87,Process Quality Assurance (PQA),FMEA,Practical Application of Project Management Skills,Apply project management skills to real-world problems.,Practical Application of Project Management Skills,9855031340aa8cf7,,1.0,1.0
